date,store id,product id,category,location,inventory level,units sold,units ordered,demand forecast,price,discount,weather condition,holiday/promotion,competitor pricing,seasonality,record_id,region,city,state,country,store_name
2025-01-02,S001,P0029,Office Supplies,East,1642.329,166.759,184.94,171.48,59.17,17.88,Sunny,0.0,55.99,Winter,live-1775115040-010,East,Guwahati,Assam,India,Retail Hub 1
2025-01-01,S001,P0028,Pet Supplies,East,1428.77,157.468,182.402,161.4,70.97,11.49,Snowy,0.0,71.23,Winter,live-1775115040-011,East,Kolkata,West Bengal,India,Retail Hub 1
2025-01-01,S005,P0023,Pharmaceuticals,East,1604.526,158.16,179.051,163.72,65.14,4.35,Snowy,0.0,67.55,Winter,live-1775115040-012,East,Kolkata,West Bengal,India,Retail Hub 5
2025-01-01,S003,P0022,Semiconductors,East,1529.446,149.303,160.582,160.65,62.13,13.91,Snowy,1.0,58.82,Winter,live-1775115040-013,East,Bhubaneswar,Odisha,India,Retail Hub 3
2025-01-01,S002,P0026,Sports Equipment,East,1473.373,154.141,169.684,155.77,60.57,5.74,Rainy,0.0,61.83,Winter,live-1775115040-014,East,Bhubaneswar,Odisha,India,Retail Hub 2
2025-01-01,S001,P0019,Toys,East,1595.618,146.292,146.292,148.53,49.81,24.01,Snowy,0.0,46.87,Winter,live-1775115040-015,East,Guwahati,Assam,India,Retail Hub 1
2025-01-01,S003,P0024,Automotive Parts,South,1336.755,198.817,198.817,201.98,67.46,3.32,Cloudy,1.0,63.54,Winter,live-1775115146-001,South,Hyderabad,Telangana,India,Retail Hub 3
2025-01-01,S005,P0027,Beauty & Personal Care,East,2248.351,161.348,201.006,167.66,56.56,2.29,Rainy,0.0,56.8,Winter,live-1775115146-002,East,Kolkata,West Bengal,India,Retail Hub 5
2025-01-01,S001,P0015,Clothing,East,1654.334,124.089,144.835,130.39,62.28,11.53,Rainy,0.0,61.9,Winter,live-1775115146-003,East,Patna,Bihar,India,Retail Hub 1
2025-01-01,S003,P0021,EV Vehicles,East,1416.744,167.716,167.716,176.76,51.53,24.71,Rainy,1.0,53.98,Winter,live-1775115146-004,East,Guwahati,Assam,India,Retail Hub 3
2024-01-01,S003,P0002,Electronics,East,166.918,28.685,28.734,30.17,93.18,2.2,Snowy,0.0,95.53,Winter,live-1775115146-005,East,Bhubaneswar,Odisha,India,Retail Hub 3
2024-01-01,S006,P0020,Furniture,South,279.972,139.6,139.6,149.06,86.31,8.68,Cloudy,0.0,84.61,Winter,live-1775115146-006,South,Chennai,Tamil Nadu,India,Retail Hub
2025-01-01,S004,P0003,Groceries,North,1476.919,152.711,152.711,161.36,40.97,3.54,Cloudy,0.0,38.88,Winter,live-1775115146-007,North,Jaipur,Rajasthan,India,Retail Hub 4
2025-01-02,S006,P0025,Home Appliances,East,1484.309,130.782,166.837,137.14,58.32,12.8,Rainy,1.0,57.29,Winter,live-1775115146-008,East,Bhubaneswar,Odisha,India,Retail Hub
2025-01-01,S002,P0030,Industrial Tools,South,1631.031,175.464,182.134,183.44,71.33,12.55,Sunny,0.0,70.65,Winter,live-1775115146-009,South,Hyderabad,Telangana,India,Retail Hub 2
2025-01-01,S002,P0029,Office Supplies,East,1938.648,176.674,206.908,188.24,61.06,18.63,Sunny,0.0,57.65,Winter,live-1775115146-010,East,Guwahati,Assam,India,Retail Hub 2
2025-01-01,S002,P0028,Pet Supplies,East,1705.201,194.464,194.464,202.89,61.12,30.97,Snowy,1.0,57.48,Winter,live-1775115146-011,East,Guwahati,Assam,India,Retail Hub 2
2025-01-01,S006,P0023,Pharmaceuticals,East,1152.316,114.542,136.195,122.1,67.51,11.87,Sunny,0.0,64.33,Winter,live-1775115146-012,East,Guwahati,Assam,India,Retail Hub
2025-01-02,S003,P0022,Semiconductors,East,1464.122,154.179,177.689,162.15,62.44,14.86,Snowy,1.0,62.92,Winter,live-1775115146-013,East,Bhubaneswar,Odisha,India,Retail Hub 3
2025-01-03,S002,P0026,Sports Equipment,East,1426.89,179.37,179.977,185.64,58.04,15.03,Snowy,0.0,58.5,Winter,live-1775115146-014,East,Kolkata,West Bengal,India,Retail Hub 2
2025-01-01,S001,P0014,Toys,West,1646.6,128.426,128.426,136.71,66.48,6.63,Snowy,0.0,64.5,Winter,live-1775115146-015,West,Panaji,Goa,India,Retail Hub 1
2025-01-01,S001,Automotive Parts,Automotive Parts,East,319.75,184.529,197.216,196.64,68.02,7.94,Sunny,0.0,65.93,Winter,live-1775115196-001,Nan,Unknown,Unknown,India,Retail Hub 1
2025-01-02,S005,P0027,Beauty & Personal Care,East,1467.246,203.997,222.846,214.17,61.16,5.6,Rainy,0.0,57.97,Winter,live-1775115196-002,East,Guwahati,Assam,India,Retail Hub 5
2025-01-01,S005,P0001,Clothing,West,2058.033,169.826,169.826,177.81,54.21,10.58,Cloudy,1.0,51.83,Winter,live-1775115196-003,West,Ahmedabad,Gujarat,India,Retail Hub 5
2025-01-01,S002,P0021,EV Vehicles,East,1394.305,139.921,147.539,146.09,50.73,25.45,Rainy,0.0,48.39,Winter,live-1775115196-004,East,Guwahati,Assam,India,Retail Hub 2
2024-01-01,S003,P0010,Electronics,South,310.29,200.37,218.309,210.65,31.09,11.94,Rainy,0.0,31.57,Winter,live-1775115196-005,South,Coimbatore,Tamil Nadu,India,Retail Hub 3
2025-01-01,S004,P0015,Furniture,North,2210.988,173.061,179.826,182.17,80.08,0.0,Cloudy,0.0,80.94,Winter,live-1775115196-006,North,Dehradun,Uttarakhand,India,Retail Hub 4
2025-01-01,S001,P0020,Groceries,East,1432.082,146.822,146.906,154.93,81.3,28.81,Snowy,0.0,84.7,Winter,live-1775115196-007,East,Guwahati,Assam,India,Retail Hub 1
2025-01-02,S004,P0025,Home Appliances,East,1639.709,154.083,154.083,163.4,72.74,16.77,Sunny,0.0,72.48,Winter,live-1775115196-008,East,Guwahati,Assam,India,Retail Hub 4
2025-01-02,S004,P0030,Industrial Tools,East,1676.286,167.813,217.1,179.21,64.46,10.62,Snowy,0.0,62.88,Winter,live-1775115196-009,East,Guwahati,Assam,India,Retail Hub 4
2025-01-02,S002,P0029,Office Supplies,South,1493.954,158.783,186.595,166.67,73.4,12.36,Rainy,0.0,73.98,Winter,live-1775115196-010,South,Hyderabad,Telangana,India,Retail Hub 2
2025-01-02,S004,P0028,Pet Supplies,East,1688.288,151.872,198.526,157.13,73.32,9.75,Snowy,0.0,72.84,Winter,live-1775115196-011,East,Kolkata,West Bengal,India,Retail Hub 4
2025-01-02,S001,P0023,Pharmaceuticals,East,1311.254,143.301,165.164,145.47,55.8,9.89,Cloudy,0.0,55.92,Winter,live-1775115196-012,East,Bhubaneswar,Odisha,India,Retail Hub 1
2025-01-01,S004,P0022,Semiconductors,East,1450.877,140.875,145.395,150.11,53.18,13.26,Sunny,0.0,50.4,Winter,live-1775115196-013,East,Guwahati,Assam,India,Retail Hub 4
2025-01-01,S001,P0026,Sports Equipment,East,1384.847,154.581,184.454,162.38,60.55,7.64,Rainy,0.0,60.61,Winter,live-1775115196-014,East,Bhubaneswar,Odisha,India,Retail Hub 1
2025-01-01,S006,P0005,Toys,South,1409.829,125.161,125.161,129.43,93.42,4.44,Cloudy,0.0,95.31,Winter,live-1775115196-015,South,Coimbatore,Tamil Nadu,India,Retail Hub
2025-01-01,S006,P0024,Automotive Parts,West,1239.221,129.544,129.544,137.0,52.13,7.13,Sunny,0.0,52.3,Winter,live-1775115242-001,West,Surat,Gujarat,India,Retail Hub
2025-01-01,S004,P0027,Beauty & Personal Care,West,1860.956,190.603,190.712,195.12,53.49,12.51,Sunny,0.0,55.35,Winter,live-1775115242-002,West,Surat,Gujarat,India,Retail Hub 4
2025-01-01,S002,P0003,Clothing,South,1618.738,110.887,123.743,119.19,81.09,4.38,Rainy,0.0,82.72,Winter,live-1775115242-003,South,Chennai,Tamil Nadu,India,Retail Hub 2
2025-01-02,S005,P0021,EV Vehicles,East,1714.527,126.995,143.603,128.91,51.16,2.5,Cloudy,0.0,53.21,Winter,live-1775115242-004,East,Bhubaneswar,Odisha,India,Retail Hub 5
2025-01-01,S004,P0006,Electronics,North,1745.956,144.113,144.113,146.63,65.52,7.8,Rainy,1.0,65.77,Winter,live-1775115242-005,North,New Delhi,Delhi,India,Retail Hub 4
2024-01-01,S002,P0020,Furniture,South,346.047,147.58,153.558,157.78,87.8,8.53,Cloudy,0.0,86.4,Winter,live-1775115242-006,South,Chennai,Tamil Nadu,India,Retail Hub 2
2025-01-01,S006,P0018,Groceries,East,1593.065,117.333,129.482,119.84,32.32,0.0,Snowy,0.0,33.2,Winter,live-1775115242-007,East,Bhubaneswar,Odisha,India,Retail Hub
2025-01-02,S001,P0025,Home Appliances,East,1423.468,149.485,160.093,156.91,71.8,25.0,Rainy,1.0,69.02,Winter,live-1775115242-008,East,Kolkata,West Bengal,India,Retail Hub 1
2025-01-02,S006,P0030,Industrial Tools,South,1239.866,179.599,179.599,183.21,67.82,11.14,Sunny,0.0,66.21,Winter,live-1775115242-009,South,Hyderabad,Telangana,India,Retail Hub
2025-01-01,S004,P0029,Office Supplies,West,2113.424,198.978,204.367,210.5,69.02,25.9,Cloudy,0.0,65.76,Winter,live-1775115242-010,West,Surat,Gujarat,India,Retail Hub 4
2025-01-01,S002,P0028,Pet Supplies,South,2048.673,166.892,193.324,169.46,67.18,18.16,Snowy,0.0,66.65,Winter,live-1775115242-011,South,Hyderabad,Telangana,India,Retail Hub 2
2025-01-03,S001,P0023,Pharmaceuticals,East,1211.897,172.042,183.273,181.36,56.21,11.97,Cloudy,0.0,54.04,Winter,live-1775115242-012,East,Bhubaneswar,Odisha,India,Retail Hub 1
2025-01-01,S003,P0022,Semiconductors,South,1462.336,123.564,139.32,130.01,60.38,6.35,Rainy,0.0,60.18,Winter,live-1775115242-013,South,Hyderabad,Telangana,India,Retail Hub 3
2025-01-01,S002,P0026,Sports Equipment,West,1713.4,145.905,175.959,151.07,64.51,5.84,Rainy,0.0,64.95,Winter,live-1775115242-014,West,Surat,Gujarat,India,Retail Hub 2
2025-01-01,S005,P0010,Toys,North,2310.365,214.641,214.641,223.71,18.84,3.76,Cloudy,1.0,19.12,Winter,live-1775115242-015,North,Dehradun,Uttarakhand,India,Retail Hub 5
2025-01-04,S002,Automotive Parts,Automotive Parts,East,288.733,251.983,251.983,259.7,66.99,11.96,Sunny,0.0,64.51,Winter,live-1775115278-001,Nan,Unknown,Unknown,India,Retail Hub 2
2025-01-02,S002,P0027,Beauty & Personal Care,West,1619.59,153.94,162.222,159.53,51.29,12.22,Sunny,0.0,50.38,Winter,live-1775115278-002,West,Surat,Gujarat,India,Retail Hub 2
2025-01-02,S005,P0001,Clothing,West,1951.435,179.637,179.637,183.85,54.74,10.68,Cloudy,1.0,55.87,Winter,live-1775115278-003,West,Ahmedabad,Gujarat,India,Retail Hub 5
2025-01-01,S004,P0021,EV Vehicles,East,1460.453,170.706,170.706,182.85,60.8,19.25,Cloudy,1.0,58.7,Winter,live-1775115278-004,East,Kolkata,West Bengal,India,Retail Hub 4
2025-01-01,S003,P0007,Electronics,South,1294.142,157.948,167.627,159.71,27.85,28.92,Sunny,1.0,27.22,Winter,live-1775115278-005,South,Kochi,Kerala,India,Retail Hub 3
2025-01-01,S004,P0014,Furniture,South,1896.281,184.269,184.269,197.84,52.3,26.67,Cloudy,1.0,53.84,Winter,live-1775115278-006,South,Kochi,Kerala,India,Retail Hub 4
2025-01-01,S005,P0018,Groceries,East,2158.994,149.991,158.969,154.99,33.36,2.21,Snowy,0.0,33.39,Winter,live-1775115278-007,East,Bhubaneswar,Odisha,India,Retail Hub 5
2025-01-01,S001,P0025,Home Appliances,East,1615.189,144.692,144.692,150.86,54.2,12.97,Rainy,0.0,52.02,Winter,live-1775115278-008,East,Bhubaneswar,Odisha,India,Retail Hub 1
2025-01-03,S003,P0030,Industrial Tools,South,1451.214,221.809,221.809,233.41,72.89,11.16,Sunny,0.0,75.81,Winter,live-1775115278-009,South,Hyderabad,Telangana,India,Retail Hub 3
2025-01-01,S001,P0029,Office Supplies,East,1373.82,149.543,166.983,158.22,63.29,24.2,Rainy,0.0,61.19,Winter,live-1775115278-010,East,Kolkata,West Bengal,India,Retail Hub 1
2025-01-01,S005,P0028,Pet Supplies,East,1848.613,203.468,203.468,215.53,72.44,12.68,Snowy,0.0,69.13,Winter,live-1775115278-011,East,Kolkata,West Bengal,India,Retail Hub 5
2025-01-01,S003,P0023,Pharmaceuticals,West,1626.817,155.366,155.366,157.35,56.8,16.55,Rainy,0.0,59.3,Winter,live-1775115278-012,West,Surat,Gujarat,India,Retail Hub 3
2025-01-01,S003,P0022,Semiconductors,West,1382.445,131.988,140.107,139.76,54.05,6.77,Sunny,0.0,51.99,Winter,live-1775115278-013,West,Surat,Gujarat,India,Retail Hub 3
2025-01-01,S006,P0026,Sports Equipment,East,1396.302,144.363,162.239,151.88,56.77,13.32,Snowy,0.0,57.85,Winter,live-1775115278-014,East,Kolkata,West Bengal,India,Retail Hub
2024-01-01,S005,P0020,Toys,West,182.153,44.997,194.817,47.66,64.88,2.36,Snowy,0.0,67.0,Winter,live-1775115278-015,West,Mumbai,Maharashtra,India,Retail Hub 5
2025-01-01,S005,P0024,Automotive Parts,West,1770.928,142.83,151.785,149.52,55.83,5.6,Sunny,0.0,53.59,Winter,live-1775115316-001,West,Surat,Gujarat,India,Retail Hub 5
2025-01-03,S002,P0027,Beauty & Personal Care,West,1527.325,180.945,180.945,189.36,52.12,13.22,Sunny,0.0,53.01,Winter,live-1775115316-002,West,Surat,Gujarat,India,Retail Hub 2
2024-01-01,S005,P0003,Clothing,North,200.75,182.066,187.924,193.98,80.45,22.56,Snowy,1.0,80.78,Winter,live-1775115316-003,North,New Delhi,Delhi,India,Retail Hub 5
2025-01-01,S001,P0021,EV Vehicles,East,1252.763,134.132,134.132,136.83,50.47,23.41,Rainy,1.0,49.71,Winter,live-1775115316-004,East,Guwahati,Assam,India,Retail Hub 1
2025-01-01,S005,P0005,Electronics,West,2373.683,207.041,207.041,217.51,85.56,26.93,Snowy,1.0,86.84,Winter,live-1775115316-005,West,Ahmedabad,Gujarat,India,Retail Hub 5
2025-01-01,S002,P0006,Furniture,North,1933.956,147.019,156.318,149.09,22.43,3.85,Rainy,0.0,21.44,Winter,live-1775115316-006,North,Jaipur,Rajasthan,India,Retail Hub 2
2025-01-01,S005,P0002,Groceries,South,2033.352,179.945,179.945,186.37,42.47,0.0,Cloudy,0.0,40.95,Winter,live-1775115316-007,South,Hyderabad,Telangana,India,Retail Hub 5
2025-01-01,S004,P0025,Home Appliances,West,1711.831,176.086,176.287,183.32,60.46,27.71,Rainy,1.0,59.2,Winter,live-1775115316-008,West,Surat,Gujarat,India,Retail Hub 4
2025-01-02,S006,P0030,Industrial Tools,East,1521.872,143.804,177.941,153.52,76.29,15.06,Rainy,0.0,74.96,Winter,live-1775115316-009,East,Bhubaneswar,Odisha,India,Retail Hub
2025-01-02,S005,P0029,Office Supplies,West,2082.735,176.557,180.476,179.02,67.85,27.1,Cloudy,0.0,64.92,Winter,live-1775115316-010,West,Surat,Gujarat,India,Retail Hub 5
2025-01-02,S006,P0028,Pet Supplies,East,1360.934,150.786,182.161,158.05,60.32,28.52,Snowy,0.0,61.64,Winter,live-1775115316-011,East,Guwahati,Assam,India,Retail Hub
2025-01-03,S005,P0023,Pharmaceuticals,West,1647.165,212.575,212.575,228.2,57.17,16.26,Rainy,0.0,58.75,Winter,live-1775115316-012,West,Surat,Gujarat,India,Retail Hub 5
2025-01-01,S006,P0022,Semiconductors,East,1060.472,111.315,116.115,117.38,57.85,8.55,Snowy,0.0,60.61,Winter,live-1775115316-013,East,Kolkata,West Bengal,India,Retail Hub
2025-01-01,S004,P0026,Sports Equipment,East,1618.974,200.827,200.827,213.17,61.33,6.97,Rainy,1.0,59.13,Winter,live-1775115316-014,East,Bhubaneswar,Odisha,India,Retail Hub 4
2024-01-02,S005,P0020,Toys,West,202.606,44.092,196.041,44.9,65.94,1.71,Snowy,0.0,62.28,Winter,live-1775115316-015,West,Mumbai,Maharashtra,India,Retail Hub 5
2025-01-03,S006,Automotive Parts,Automotive Parts,East,198.501,224.589,224.589,237.94,71.09,14.03,Sunny,1.0,68.93,Winter,live-1775115371-001,Nan,Unknown,Unknown,India,Retail Hub
2025-01-01,S006,P0027,Beauty & Personal Care,South,1547.646,164.119,172.883,169.61,68.61,20.24,Sunny,1.0,70.46,Winter,live-1775115371-002,South,Hyderabad,Telangana,India,Retail Hub
2025-01-01,S006,P0001,Clothing,West,1512.902,100.576,120.186,104.98,54.04,9.77,Cloudy,0.0,56.1,Winter,live-1775115371-003,West,Ahmedabad,Gujarat,India,Retail Hub
2025-01-03,S003,P0021,EV Vehicles,West,1260.95,153.164,171.173,154.76,49.97,9.37,Cloudy,0.0,51.1,Winter,live-1775115371-004,West,Surat,Gujarat,India,Retail Hub 3
2025-01-01,S003,P0011,Electronics,West,1978.995,162.744,184.051,170.24,90.83,5.91,Cloudy,0.0,86.72,Winter,live-1775115371-005,West,Mumbai,Maharashtra,India,Retail Hub 3
2024-01-01,S004,P0008,Furniture,East,159.352,107.831,155.372,113.71,56.98,13.49,Snowy,0.0,53.84,Winter,live-1775115371-006,East,Kolkata,West Bengal,India,Retail Hub 4
2025-01-01,S001,P0011,Groceries,West,1633.041,123.065,124.728,132.86,96.92,10.18,Cloudy,0.0,92.78,Winter,live-1775115371-007,West,Pune,Maharashtra,India,Retail Hub 1
2025-01-02,S001,P0025,Home Appliances,South,1209.746,182.153,182.153,193.17,67.54,9.38,Snowy,1.0,67.01,Winter,live-1775115371-008,South,Hyderabad,Telangana,India,Retail Hub 1
2025-01-03,S006,P0030,Industrial Tools,East,1424.324,158.737,188.984,163.84,77.85,17.36,Rainy,0.0,73.72,Winter,live-1775115371-009,East,Bhubaneswar,Odisha,India,Retail Hub
2025-01-03,S005,P0029,Office Supplies,West,1989.259,180.266,198.267,192.24,69.52,27.63,Cloudy,0.0,71.58,Winter,live-1775115371-010,West,Surat,Gujarat,India,Retail Hub 5
2025-01-02,S001,P0028,Pet Supplies,South,1878.897,187.598,188.019,199.46,68.14,18.82,Snowy,1.0,65.1,Winter,live-1775115371-011,South,Hyderabad,Telangana,India,Retail Hub 1
2025-01-01,S001,P0023,Pharmaceuticals,East,1254.485,122.946,146.597,132.31,68.63,12.81,Sunny,0.0,70.42,Winter,live-1775115371-012,East,Guwahati,Assam,India,Retail Hub 1
2025-01-01,S005,P0022,Semiconductors,East,1479.201,164.538,164.538,176.24,61.01,11.06,Snowy,1.0,58.38,Winter,live-1775115371-013,East,Kolkata,West Bengal,India,Retail Hub 5
2025-01-02,S004,P0026,Sports Equipment,South,1662.101,174.937,202.279,182.15,60.9,1.04,Rainy,0.0,59.04,Winter,live-1775115371-014,South,Hyderabad,Telangana,India,Retail Hub 4
2025-01-02,S005,P0006,Toys,East,1742.002,130.552,149.407,132.15,18.68,15.18,Sunny,0.0,19.58,Winter,live-1775115371-015,East,Bhubaneswar,Odisha,India,Retail Hub 5
2025-01-02,S003,P0024,Automotive Parts,East,1557.203,168.638,182.651,180.61,59.25,3.22,Snowy,1.0,57.07,Winter,live-1775115407-001,East,Kolkata,West Bengal,India,Retail Hub 3
2025-01-02,S005,P0027,Beauty & Personal Care,South,1963.916,231.995,231.995,245.8,70.34,20.13,Sunny,0.0,67.83,Winter,live-1775115407-002,South,Hyderabad,Telangana,India,Retail Hub 5
2024-01-01,S002,P0009,Clothing,East,168.189,15.172,147.164,15.81,23.11,5.24,Rainy,0.0,23.01,Winter,live-1775115407-003,East,Guwahati,Assam,India,Retail Hub 2
2025-01-02,S001,P0021,EV Vehicles,East,1338.729,120.01,120.979,125.74,49.63,3.43,Cloudy,1.0,50.47,Winter,live-1775115407-004,East,Bhubaneswar,Odisha,India,Retail Hub 1
2025-01-01,S003,P0020,Electronics,South,1935.793,151.091,158.437,157.48,11.24,6.19,Sunny,1.0,11.77,Winter,live-1775115407-005,South,Bengaluru,Karnataka,India,Retail Hub 3
2024-01-01,S004,P0017,Furniture,East,410.613,298.483,298.483,309.97,47.62,20.78,Snowy,0.0,49.61,Winter,live-1775115407-006,East,Bhubaneswar,Odisha,India,Retail Hub 4
2024-01-01,S001,P0013,Groceries,East,375.337,102.919,109.407,105.42,76.32,1.77,Cloudy,0.0,76.35,Winter,live-1775115407-007,East,Kolkata,West Bengal,India,Retail Hub 1
2025-01-02,S003,P0025,Home Appliances,East,1544.928,130.87,145.342,132.73,72.22,15.7,Sunny,0.0,69.77,Winter,live-1775115407-008,East,Guwahati,Assam,India,Retail Hub 3
2025-01-01,S001,P0030,Industrial Tools,West,1564.664,150.888,165.922,159.04,65.37,10.27,Rainy,1.0,66.54,Winter,live-1775115407-009,West,Surat,Gujarat,India,Retail Hub 1
2025-01-03,S001,P0029,Office Supplies,East,1524.523,173.967,182.132,176.47,59.24,19.21,Sunny,0.0,56.91,Winter,live-1775115407-010,East,Guwahati,Assam,India,Retail Hub 1
2025-01-02,S003,P0028,Pet Supplies,East,1456.547,166.82,171.688,177.05,68.51,11.24,Snowy,0.0,68.89,Winter,live-1775115407-011,East,Kolkata,West Bengal,India,Retail Hub 3
2025-01-04,S005,P0023,Pharmaceuticals,West,1515.796,246.775,246.775,255.45,57.15,16.27,Rainy,0.0,55.35,Winter,live-1775115407-012,West,Surat,Gujarat,India,Retail Hub 5
2025-01-02,S003,P0022,Semiconductors,East,1218.909,158.899,158.899,167.22,59.91,9.31,Snowy,1.0,60.05,Winter,live-1775115407-013,East,Kolkata,West Bengal,India,Retail Hub 3
2025-01-02,S006,P0026,Sports Equipment,South,1315.296,150.176,164.193,160.46,62.43,1.27,Rainy,0.0,61.74,Winter,live-1775115407-014,South,Hyderabad,Telangana,India,Retail Hub
2025-01-01,S006,P0001,Toys,East,1580.92,126.273,126.273,128.75,57.5,24.3,Snowy,0.0,58.27,Winter,live-1775115407-015,East,Kolkata,West Bengal,India,Retail Hub
2025-01-02,S003,P0024,Automotive Parts,South,1218.104,192.922,199.604,194.87,67.39,2.4,Cloudy,0.0,67.19,Winter,live-1775115440-001,South,Hyderabad,Telangana,India,Retail Hub 3
2025-01-03,S005,P0027,Beauty & Personal Care,East,2216.554,204.378,204.378,213.12,65.89,27.26,Sunny,0.0,64.61,Winter,live-1775115440-002,East,Bhubaneswar,Odisha,India,Retail Hub 5
2025-01-01,S004,P0019,Clothing,West,1658.768,177.324,177.324,181.3,76.92,19.0,Cloudy,1.0,73.27,Winter,live-1775115440-003,West,Mumbai,Maharashtra,India,Retail Hub 4
2025-01-03,S001,P0021,EV Vehicles,East,1076.716,179.662,179.662,190.79,64.19,14.55,Cloudy,1.0,63.89,Winter,live-1775115440-004,East,Kolkata,West Bengal,India,Retail Hub 1
2025-01-01,S004,P0009,Electronics,North,1673.283,145.389,152.039,157.01,49.0,2.52,Sunny,0.0,50.27,Winter,live-1775115440-005,North,Chandigarh,Chandigarh,India,Retail Hub 4
2025-01-01,S001,P0006,Furniture,North,1782.949,152.056,152.056,161.66,21.47,5.27,Rainy,0.0,22.05,Winter,live-1775115440-006,North,Jaipur,Rajasthan,India,Retail Hub 1
2025-01-01,S002,P0014,Groceries,South,1666.935,179.636,179.636,190.91,30.6,6.25,Cloudy,1.0,29.53,Winter,live-1775115440-007,South,Bengaluru,Karnataka,India,Retail Hub 2
2025-01-01,S002,P0025,Home Appliances,South,1492.034,125.108,160.814,129.28,65.83,8.08,Snowy,0.0,62.0,Winter,live-1775115440-008,South,Hyderabad,Telangana,India,Retail Hub 2
2025-01-02,S002,P0030,Industrial Tools,East,1700.668,188.578,193.477,202.51,75.42,14.86,Rainy,1.0,71.13,Winter,live-1775115440-009,East,Bhubaneswar,Odisha,India,Retail Hub 2
2025-01-02,S002,P0029,Office Supplies,East,1840.924,180.017,202.573,191.22,60.49,16.9,Sunny,0.0,60.94,Winter,live-1775115440-010,East,Guwahati,Assam,India,Retail Hub 2
2025-01-02,S002,P0028,Pet Supplies,South,1952.109,169.001,197.205,181.65,68.1,16.51,Snowy,0.0,70.04,Winter,live-1775115440-011,South,Hyderabad,Telangana,India,Retail Hub 2
2025-01-01,S006,P0023,Pharmaceuticals,South,1225.988,139.338,139.338,143.33,52.33,20.42,Snowy,0.0,50.48,Winter,live-1775115440-012,South,Hyderabad,Telangana,India,Retail Hub
2025-01-02,S003,P0022,Semiconductors,West,1326.807,118.404,153.814,121.59,54.78,8.02,Sunny,0.0,56.26,Winter,live-1775115440-013,West,Surat,Gujarat,India,Retail Hub 3
2025-01-03,S004,P0026,Sports Equipment,South,1581.074,184.968,226.014,198.76,61.23,2.56,Rainy,0.0,57.83,Winter,live-1775115440-014,South,Hyderabad,Telangana,India,Retail Hub 4
2024-01-01,S002,P0020,Toys,East,166.585,17.023,190.58,17.29,96.99,19.44,Snowy,0.0,98.2,Winter,live-1775115440-015,East,Patna,Bihar,India,Retail Hub 2
2025-01-01,S002,P0024,Automotive Parts,West,1486.379,129.119,146.577,133.97,52.73,8.28,Sunny,0.0,49.69,Winter,live-1775115466-001,West,Surat,Gujarat,India,Retail Hub 2
2025-01-01,S004,P0027,Beauty & Personal Care,East,2073.012,184.396,193.599,190.87,58.31,2.53,Rainy,0.0,55.81,Winter,live-1775115466-002,East,Kolkata,West Bengal,India,Retail Hub 4
2025-01-01,S004,P0001,Clothing,West,1977.151,121.457,136.939,130.2,56.2,11.01,Cloudy,0.0,57.51,Winter,live-1775115466-003,West,Ahmedabad,Gujarat,India,Retail Hub 4
2025-01-02,S004,P0021,EV Vehicles,East,1358.082,163.04,171.421,172.75,62.22,21.47,Cloudy,0.0,63.13,Winter,live-1775115466-004,East,Kolkata,West Bengal,India,Retail Hub 4
2024-01-01,S006,P0004,Electronics,South,135.134,24.995,188.523,26.19,55.7,0.0,Sunny,0.0,53.43,Winter,live-1775115466-005,South,Coimbatore,Tamil Nadu,India,Retail Hub
2023-12-31,S003,P0012,Furniture,South,253.434,160.394,183.314,172.27,70.18,8.98,Snowy,0.0,69.73,Winter,live-1775115466-006,South,Bengaluru,Karnataka,India,Retail Hub 3
2025-01-01,S002,P0020,Groceries,East,1869.769,170.165,170.165,181.02,76.67,12.22,Rainy,1.0,77.79,Winter,live-1775115466-007,East,Bhubaneswar,Odisha,India,Retail Hub 2
2025-01-01,S004,P0025,Home Appliances,East,1964.339,180.908,180.908,184.73,57.11,15.09,Rainy,1.0,59.17,Winter,live-1775115466-008,East,Bhubaneswar,Odisha,India,Retail Hub 4
2025-01-01,S005,P0030,Industrial Tools,West,2009.114,179.697,187.252,190.49,66.38,9.93,Rainy,0.0,64.36,Winter,live-1775115466-009,West,Surat,Gujarat,India,Retail Hub 5
2025-01-02,S004,P0029,Office Supplies,East,1637.868,165.473,209.833,171.87,68.59,23.71,Rainy,0.0,70.84,Winter,live-1775115466-010,East,Kolkata,West Bengal,India,Retail Hub 4
2025-01-01,S006,P0028,Pet Supplies,East,1598.145,146.091,166.169,156.19,61.36,17.08,Rainy,0.0,60.73,Winter,live-1775115466-011,East,Bhubaneswar,Odisha,India,Retail Hub
2025-01-01,S004,P0023,Pharmaceuticals,West,1783.696,141.715,162.826,149.97,55.33,16.75,Rainy,0.0,57.25,Winter,live-1775115466-012,West,Surat,Gujarat,India,Retail Hub 4
2025-01-02,S002,P0022,Semiconductors,East,1226.324,150.208,150.208,160.58,52.93,9.2,Sunny,1.0,53.35,Winter,live-1775115466-013,East,Guwahati,Assam,India,Retail Hub 2
2025-01-02,S004,P0026,Sports Equipment,East,1511.383,204.626,204.626,214.24,60.45,7.63,Rainy,0.0,57.42,Winter,live-1775115466-014,East,Bhubaneswar,Odisha,India,Retail Hub 4
