date,store id,product id,category,location,inventory level,units sold,units ordered,demand forecast,price,discount,weather condition,holiday/promotion,competitor pricing,seasonality
11-03-2023,S003,P0015,Electronics,North,91.0,7.0,119.0,0.42,94.78,10.0,Rainy,0.0,93.04,Winter
11-03-2023,S003,P0016,Groceries,South,134.0,105.0,96.0,103.18,39.41,10.0,Rainy,1.0,40.62,Spring
11-03-2023,S003,P0017,Clothing,North,329.0,324.0,181.0,319.38,31.56,20.0,Sunny,1.0,33.07,Spring
11-03-2023,S003,P0018,Toys,West,107.0,20.0,166.0,18.46,19.81,0.0,Sunny,0.0,15.57,Winter
11-03-2023,S003,P0019,Clothing,East,83.0,82.0,173.0,72.98,39.88,5.0,Cloudy,1.0,44.54,Autumn
11-03-2023,S003,P0020,Electronics,South,79.0,55.0,46.0,70.07,70.4,10.0,Sunny,1.0,69.23,Autumn
11-03-2023,S004,P0001,Electronics,East,469.0,135.0,41.0,144.62,18.8,0.0,Snowy,0.0,16.04,Spring
11-03-2023,S004,P0002,Toys,North,152.0,44.0,67.0,60.09,92.48,15.0,Sunny,0.0,87.85,Winter
11-03-2023,S004,P0003,Furniture,West,191.0,129.0,83.0,121.86,82.38,5.0,Sunny,1.0,78.92,Summer
11-03-2023,S004,P0004,Groceries,South,96.0,49.0,108.0,65.83,72.82,15.0,Rainy,1.0,71.14,Summer
11-03-2023,S004,P0005,Furniture,West,223.0,159.0,185.0,157.04,95.61,5.0,Rainy,0.0,98.75,Spring
11-03-2023,S004,P0006,Groceries,West,175.0,74.0,26.0,73.62,95.87,5.0,Sunny,0.0,99.84,Summer
11-03-2023,S004,P0007,Clothing,South,172.0,5.0,184.0,22.68,20.57,0.0,Rainy,1.0,24.31,Autumn
11-03-2023,S004,P0008,Furniture,North,290.0,254.0,141.0,271.44,37.26,10.0,Rainy,0.0,41.0,Winter
11-03-2023,S004,P0009,Furniture,North,54.0,0.0,46.0,4.11,89.71,10.0,Cloudy,1.0,88.46,Summer
11-03-2023,S004,P0010,Furniture,South,433.0,227.0,71.0,239.4,70.79,20.0,Rainy,0.0,72.73,Spring
11-03-2023,S004,P0011,Furniture,South,346.0,247.0,192.0,248.61,42.25,10.0,Sunny,1.0,37.9,Winter
11-03-2023,S004,P0012,Electronics,West,190.0,7.0,161.0,10.18,17.97,20.0,Cloudy,0.0,18.82,Autumn
11-03-2023,S004,P0013,Clothing,North,73.0,55.0,53.0,52.58,51.4,15.0,Rainy,1.0,53.28,Spring
11-03-2023,S004,P0014,Toys,East,190.0,114.0,46.0,115.05,89.88,15.0,Sunny,1.0,90.81,Winter
11-03-2023,S004,P0015,Groceries,North,384.0,232.0,129.0,228.33,47.89,15.0,Cloudy,0.0,48.49,Spring
11-03-2023,S004,P0016,Furniture,West,104.0,16.0,195.0,31.4,92.04,5.0,Rainy,0.0,93.6,Winter
11-03-2023,S004,P0017,Clothing,West,287.0,128.0,122.0,145.45,18.07,20.0,Cloudy,1.0,17.13,Spring
11-03-2023,S004,P0018,Clothing,West,126.0,117.0,60.0,113.11,89.18,20.0,Snowy,0.0,88.05,Spring
11-03-2023,S004,P0019,Electronics,North,143.0,50.0,195.0,61.45,91.74,20.0,Snowy,0.0,95.87,Summer
11-03-2023,S004,P0020,Groceries,North,477.0,10.0,79.0,23.47,51.86,0.0,Rainy,0.0,51.24,Winter
11-03-2023,S005,P0001,Electronics,North,285.0,76.0,176.0,67.9,35.71,15.0,Rainy,1.0,36.9,Autumn
11-03-2023,S005,P0002,Clothing,East,107.0,34.0,177.0,36.06,16.67,5.0,Snowy,1.0,20.06,Spring
11-03-2023,S005,P0003,Groceries,North,248.0,136.0,181.0,134.86,26.6,10.0,Snowy,0.0,27.59,Spring
11-03-2023,S005,P0004,Toys,South,68.0,36.0,136.0,40.26,10.12,0.0,Rainy,1.0,5.99,Autumn
11-03-2023,S005,P0005,Electronics,West,163.0,17.0,161.0,11.21,50.24,5.0,Cloudy,1.0,49.98,Spring
11-03-2023,S005,P0006,Toys,North,200.0,105.0,119.0,117.55,18.65,15.0,Cloudy,1.0,16.65,Spring
11-03-2023,S005,P0007,Electronics,North,480.0,24.0,186.0,33.11,46.39,5.0,Rainy,1.0,49.32,Winter
11-03-2023,S005,P0008,Furniture,West,281.0,43.0,83.0,56.03,84.78,15.0,Sunny,1.0,85.06,Winter
11-03-2023,S005,P0009,Toys,West,283.0,169.0,136.0,176.4,97.78,20.0,Snowy,1.0,98.85,Autumn
11-03-2023,S005,P0010,Clothing,North,192.0,57.0,89.0,71.39,41.28,15.0,Cloudy,0.0,39.68,Spring
11-03-2023,S005,P0011,Clothing,West,277.0,263.0,68.0,276.64,33.94,5.0,Sunny,0.0,36.03,Autumn
11-03-2023,S005,P0012,Furniture,North,67.0,29.0,188.0,44.37,90.71,10.0,Sunny,1.0,86.04,Summer
11-03-2023,S005,P0013,Toys,West,87.0,63.0,193.0,56.36,76.08,0.0,Sunny,1.0,76.96,Winter
11-03-2023,S005,P0014,Furniture,East,295.0,209.0,93.0,216.62,64.94,15.0,Rainy,0.0,62.96,Summer
11-03-2023,S005,P0015,Clothing,North,417.0,93.0,165.0,84.79,22.32,0.0,Snowy,0.0,21.22,Summer
11-03-2023,S005,P0016,Furniture,West,336.0,160.0,156.0,162.33,34.5,15.0,Snowy,1.0,32.86,Autumn
11-03-2023,S005,P0017,Toys,East,293.0,118.0,146.0,114.47,35.35,15.0,Snowy,1.0,33.46,Winter
11-03-2023,S005,P0018,Furniture,North,220.0,18.0,42.0,35.98,51.88,15.0,Cloudy,0.0,54.38,Summer
11-03-2023,S005,P0019,Clothing,East,212.0,42.0,96.0,36.1,76.09,10.0,Sunny,1.0,74.38,Spring
11-03-2023,S005,P0020,Furniture,East,268.0,161.0,48.0,173.26,29.06,10.0,Rainy,0.0,32.75,Winter
12-03-2023,S001,P0001,Furniture,East,449.0,386.0,156.0,382.38,85.73,10.0,Cloudy,0.0,83.07,Summer
12-03-2023,S001,P0002,Groceries,West,160.0,60.0,79.0,70.14,75.83,5.0,Rainy,1.0,79.38,Summer
12-03-2023,S001,P0003,Toys,North,487.0,350.0,25.0,346.27,52.96,10.0,Rainy,1.0,52.92,Spring
12-03-2023,S001,P0004,Clothing,East,401.0,245.0,148.0,237.94,13.31,0.0,Cloudy,0.0,13.31,Summer
12-03-2023,S001,P0005,Furniture,West,435.0,176.0,50.0,175.22,54.58,10.0,Rainy,1.0,55.42,Spring
12-03-2023,S001,P0006,Clothing,East,436.0,415.0,142.0,416.52,82.63,15.0,Snowy,1.0,84.93,Spring
12-03-2023,S001,P0007,Furniture,South,496.0,112.0,85.0,111.62,35.35,0.0,Sunny,0.0,36.47,Spring
12-03-2023,S001,P0008,Toys,South,64.0,51.0,86.0,47.84,58.37,20.0,Snowy,0.0,61.27,Spring
12-03-2023,S001,P0009,Electronics,West,321.0,148.0,192.0,158.96,50.47,20.0,Cloudy,1.0,45.75,Summer
12-03-2023,S001,P0010,Furniture,North,415.0,176.0,68.0,179.3,83.51,15.0,Snowy,0.0,84.55,Autumn
12-03-2023,S001,P0011,Toys,East,437.0,204.0,152.0,221.82,68.31,0.0,Cloudy,0.0,70.39,Summer
12-03-2023,S001,P0012,Furniture,West,311.0,36.0,47.0,36.98,22.74,20.0,Snowy,1.0,27.13,Autumn
12-03-2023,S001,P0013,Furniture,West,344.0,299.0,172.0,293.75,30.27,5.0,Cloudy,0.0,31.35,Spring
12-03-2023,S001,P0014,Groceries,North,144.0,21.0,20.0,36.24,91.74,0.0,Rainy,1.0,88.54,Autumn
12-03-2023,S001,P0015,Clothing,North,426.0,225.0,68.0,230.22,21.16,20.0,Snowy,0.0,19.97,Spring
12-03-2023,S001,P0016,Electronics,West,383.0,272.0,99.0,262.41,80.71,20.0,Sunny,1.0,80.55,Spring
12-03-2023,S001,P0017,Furniture,West,77.0,48.0,97.0,58.99,27.46,10.0,Sunny,0.0,29.34,Winter
12-03-2023,S001,P0018,Furniture,West,147.0,40.0,171.0,42.74,16.12,5.0,Sunny,0.0,16.05,Autumn
12-03-2023,S001,P0019,Groceries,North,154.0,92.0,90.0,82.96,25.4,20.0,Cloudy,0.0,28.49,Winter
12-03-2023,S001,P0020,Electronics,West,337.0,146.0,90.0,147.83,28.13,10.0,Rainy,1.0,24.42,Summer
12-03-2023,S002,P0001,Furniture,South,159.0,151.0,177.0,142.81,19.09,10.0,Rainy,0.0,23.67,Winter
12-03-2023,S002,P0002,Groceries,North,433.0,146.0,171.0,149.6,49.85,20.0,Sunny,1.0,48.1,Winter
12-03-2023,S002,P0003,Clothing,North,113.0,3.0,181.0,21.35,56.49,15.0,Rainy,1.0,56.9,Winter
12-03-2023,S002,P0004,Clothing,West,244.0,90.0,134.0,102.71,26.03,10.0,Sunny,1.0,26.9,Winter
12-03-2023,S002,P0005,Toys,West,77.0,64.0,44.0,58.34,88.69,20.0,Snowy,1.0,85.43,Autumn
12-03-2023,S002,P0006,Clothing,East,54.0,39.0,29.0,32.6,62.65,15.0,Rainy,1.0,65.03,Spring
12-03-2023,S002,P0007,Electronics,East,367.0,237.0,190.0,234.7,53.89,15.0,Rainy,0.0,53.34,Spring
12-03-2023,S002,P0008,Groceries,West,70.0,25.0,104.0,37.68,44.81,10.0,Snowy,0.0,43.19,Spring
12-03-2023,S002,P0009,Electronics,North,337.0,153.0,139.0,148.06,40.24,0.0,Rainy,1.0,39.91,Autumn
12-03-2023,S002,P0010,Electronics,West,391.0,206.0,26.0,208.48,13.82,0.0,Rainy,0.0,18.52,Spring
12-03-2023,S002,P0011,Clothing,East,109.0,87.0,24.0,99.67,79.67,5.0,Rainy,0.0,75.27,Autumn
12-03-2023,S002,P0012,Groceries,North,230.0,26.0,183.0,37.09,46.26,15.0,Sunny,0.0,43.95,Spring
12-03-2023,S002,P0013,Electronics,East,241.0,188.0,177.0,186.84,29.1,10.0,Cloudy,1.0,25.98,Autumn
12-03-2023,S002,P0014,Electronics,South,55.0,7.0,65.0,5.23,20.14,10.0,Sunny,1.0,21.42,Winter
12-03-2023,S002,P0015,Toys,West,259.0,163.0,38.0,167.37,16.28,15.0,Rainy,0.0,16.17,Winter
12-03-2023,S002,P0016,Electronics,West,486.0,114.0,63.0,133.75,22.69,15.0,Cloudy,0.0,22.96,Autumn
12-03-2023,S002,P0017,Electronics,West,405.0,300.0,85.0,306.23,69.24,20.0,Sunny,1.0,69.03,Autumn
12-03-2023,S002,P0018,Groceries,South,422.0,275.0,176.0,278.45,46.54,20.0,Rainy,0.0,46.29,Summer
12-03-2023,S002,P0019,Furniture,North,459.0,423.0,110.0,420.41,52.49,15.0,Sunny,1.0,51.95,Summer
12-03-2023,S002,P0020,Toys,North,235.0,91.0,122.0,93.05,85.25,5.0,Sunny,0.0,85.29,Summer
12-03-2023,S003,P0001,Furniture,West,104.0,6.0,99.0,0.1,39.52,5.0,Rainy,0.0,35.24,Autumn
12-03-2023,S003,P0002,Clothing,East,220.0,4.0,190.0,10.51,28.95,5.0,Sunny,0.0,28.68,Winter
12-03-2023,S003,P0003,Groceries,North,238.0,225.0,125.0,218.85,92.4,10.0,Sunny,0.0,97.23,Summer
12-03-2023,S003,P0004,Electronics,South,424.0,327.0,131.0,344.81,95.63,20.0,Rainy,0.0,98.63,Winter
12-03-2023,S003,P0005,Groceries,East,385.0,382.0,32.0,388.06,89.27,15.0,Snowy,0.0,91.22,Winter
12-03-2023,S003,P0006,Furniture,West,283.0,1.0,40.0,-5.96,25.81,15.0,Cloudy,0.0,22.01,Winter
12-03-2023,S003,P0007,Furniture,West,374.0,268.0,126.0,278.83,90.29,10.0,Rainy,1.0,86.45,Summer
12-03-2023,S003,P0008,Electronics,South,150.0,17.0,158.0,15.0,91.69,5.0,Sunny,0.0,88.49,Summer
12-03-2023,S003,P0009,Groceries,West,204.0,139.0,46.0,152.19,17.62,15.0,Cloudy,1.0,19.44,Autumn
12-03-2023,S003,P0010,Clothing,North,188.0,22.0,135.0,12.42,42.26,20.0,Cloudy,1.0,44.87,Winter
12-03-2023,S003,P0011,Electronics,South,301.0,193.0,104.0,188.4,44.83,20.0,Sunny,1.0,46.08,Summer
12-03-2023,S003,P0012,Clothing,East,321.0,56.0,144.0,49.08,17.77,20.0,Rainy,1.0,12.96,Winter
12-03-2023,S003,P0013,Groceries,North,305.0,208.0,58.0,211.41,59.74,15.0,Rainy,1.0,61.21,Autumn
12-03-2023,S003,P0014,Toys,East,427.0,116.0,125.0,119.66,75.24,10.0,Sunny,1.0,79.38,Spring
12-03-2023,S003,P0015,Clothing,East,201.0,92.0,81.0,92.5,28.15,10.0,Snowy,1.0,27.8,Autumn
12-03-2023,S003,P0016,Groceries,South,346.0,152.0,127.0,159.76,77.69,15.0,Cloudy,0.0,76.14,Winter
12-03-2023,S003,P0017,Electronics,South,189.0,169.0,163.0,166.96,85.71,15.0,Cloudy,1.0,83.12,Autumn
12-03-2023,S003,P0018,Groceries,North,344.0,226.0,183.0,222.93,86.36,0.0,Snowy,0.0,84.94,Summer
12-03-2023,S003,P0019,Furniture,North,164.0,41.0,35.0,35.5,12.85,0.0,Cloudy,0.0,8.46,Autumn
12-03-2023,S003,P0020,Electronics,North,284.0,99.0,158.0,118.59,45.59,20.0,Rainy,1.0,48.0,Winter
12-03-2023,S004,P0001,Clothing,West,250.0,46.0,178.0,55.39,93.58,15.0,Snowy,0.0,94.29,Summer
12-03-2023,S004,P0002,Toys,South,180.0,65.0,143.0,70.68,93.31,20.0,Snowy,1.0,89.17,Winter
12-03-2023,S004,P0003,Clothing,West,254.0,149.0,64.0,157.86,15.47,10.0,Sunny,1.0,13.52,Summer
12-03-2023,S004,P0004,Electronics,South,169.0,138.0,38.0,140.95,48.68,0.0,Cloudy,0.0,45.06,Autumn
12-03-2023,S004,P0005,Furniture,North,181.0,15.0,42.0,25.29,83.45,20.0,Cloudy,1.0,88.29,Spring
12-03-2023,S004,P0006,Electronics,East,176.0,97.0,39.0,100.09,82.51,10.0,Sunny,1.0,85.72,Summer
12-03-2023,S004,P0007,Toys,South,179.0,65.0,174.0,59.08,18.89,20.0,Rainy,1.0,14.06,Autumn
12-03-2023,S004,P0008,Clothing,West,232.0,196.0,158.0,190.14,60.55,0.0,Rainy,1.0,63.12,Winter
12-03-2023,S004,P0009,Groceries,South,372.0,92.0,164.0,84.39,92.2,20.0,Rainy,0.0,96.31,Autumn
12-03-2023,S004,P0010,Clothing,South,478.0,336.0,77.0,347.49,59.37,15.0,Sunny,0.0,56.4,Autumn
12-03-2023,S004,P0011,Groceries,East,476.0,356.0,180.0,371.13,22.82,20.0,Snowy,1.0,25.19,Spring
12-03-2023,S004,P0012,Clothing,West,427.0,162.0,87.0,166.52,44.07,10.0,Snowy,1.0,44.01,Spring
12-03-2023,S004,P0013,Furniture,North,455.0,235.0,75.0,253.96,71.31,10.0,Sunny,1.0,68.88,Summer
12-03-2023,S004,P0014,Groceries,West,344.0,303.0,44.0,304.62,18.44,20.0,Cloudy,1.0,20.61,Summer
12-03-2023,S004,P0015,Electronics,East,338.0,137.0,108.0,128.79,65.97,5.0,Snowy,1.0,66.89,Winter
12-03-2023,S004,P0016,Toys,North,350.0,30.0,107.0,46.98,22.75,20.0,Rainy,1.0,21.04,Autumn
12-03-2023,S004,P0017,Clothing,North,95.0,44.0,61.0,40.62,32.09,20.0,Rainy,1.0,29.5,Winter
12-03-2023,S004,P0018,Furniture,South,252.0,48.0,69.0,56.24,79.7,20.0,Sunny,1.0,79.72,Summer
12-03-2023,S004,P0019,Clothing,West,79.0,25.0,157.0,32.18,59.5,0.0,Cloudy,1.0,60.64,Autumn
12-03-2023,S004,P0020,Toys,North,143.0,9.0,187.0,25.64,96.7,5.0,Cloudy,1.0,100.01,Summer
12-03-2023,S005,P0001,Clothing,North,233.0,92.0,81.0,102.34,56.84,15.0,Sunny,1.0,60.72,Spring
12-03-2023,S005,P0002,Electronics,West,105.0,13.0,83.0,8.7,82.9,20.0,Snowy,1.0,81.18,Autumn
12-03-2023,S005,P0003,Groceries,West,424.0,325.0,54.0,331.91,74.89,0.0,Cloudy,1.0,73.35,Autumn
12-03-2023,S005,P0004,Groceries,North,407.0,275.0,60.0,292.83,39.32,0.0,Sunny,1.0,37.92,Winter
12-03-2023,S005,P0005,Electronics,North,338.0,14.0,68.0,30.85,39.78,15.0,Snowy,0.0,36.45,Winter
12-03-2023,S005,P0006,Clothing,South,248.0,78.0,29.0,92.96,74.99,5.0,Snowy,1.0,75.2,Autumn
12-03-2023,S005,P0007,Clothing,West,357.0,329.0,86.0,328.43,85.63,20.0,Cloudy,0.0,90.17,Autumn
12-03-2023,S005,P0008,Groceries,North,242.0,55.0,119.0,58.22,31.48,0.0,Cloudy,1.0,28.14,Summer
12-03-2023,S005,P0009,Furniture,North,395.0,120.0,194.0,116.57,56.28,10.0,Cloudy,1.0,59.85,Winter
12-03-2023,S005,P0010,Electronics,North,350.0,285.0,136.0,290.79,55.4,0.0,Snowy,1.0,59.12,Spring
12-03-2023,S005,P0011,Furniture,West,99.0,41.0,160.0,46.48,84.79,0.0,Sunny,0.0,86.59,Winter
12-03-2023,S005,P0012,Groceries,West,231.0,90.0,192.0,107.23,27.14,10.0,Snowy,0.0,26.82,Summer
12-03-2023,S005,P0013,Electronics,West,161.0,40.0,167.0,33.44,83.95,0.0,Rainy,0.0,79.75,Autumn
12-03-2023,S005,P0014,Furniture,South,176.0,153.0,49.0,145.43,10.44,5.0,Snowy,1.0,13.82,Spring
12-03-2023,S005,P0015,Electronics,West,325.0,269.0,72.0,282.64,41.73,15.0,Sunny,0.0,44.06,Spring
12-03-2023,S005,P0016,Furniture,South,281.0,185.0,95.0,195.4,87.23,10.0,Rainy,0.0,87.96,Autumn
12-03-2023,S005,P0017,Groceries,South,223.0,6.0,183.0,19.5,18.77,0.0,Snowy,1.0,18.54,Autumn
12-03-2023,S005,P0018,Electronics,West,56.0,15.0,74.0,34.6,75.13,0.0,Rainy,0.0,71.97,Winter
12-03-2023,S005,P0019,Electronics,South,344.0,299.0,33.0,290.06,69.26,20.0,Cloudy,1.0,70.47,Autumn
12-03-2023,S005,P0020,Groceries,East,427.0,20.0,162.0,10.49,52.75,10.0,Rainy,1.0,49.95,Summer
13-03-2023,S001,P0001,Electronics,North,91.0,12.0,169.0,23.91,56.83,10.0,Cloudy,0.0,55.77,Spring
13-03-2023,S001,P0002,Furniture,North,140.0,114.0,176.0,124.66,20.4,15.0,Sunny,1.0,16.04,Spring
13-03-2023,S001,P0003,Toys,East,293.0,83.0,96.0,93.04,21.66,10.0,Sunny,1.0,22.83,Winter
13-03-2023,S001,P0004,Clothing,West,328.0,92.0,181.0,105.47,18.01,0.0,Sunny,0.0,13.72,Winter
13-03-2023,S001,P0005,Electronics,West,377.0,113.0,130.0,129.78,86.59,5.0,Rainy,1.0,85.79,Spring
13-03-2023,S001,P0006,Clothing,West,65.0,47.0,140.0,59.4,56.75,5.0,Rainy,0.0,58.39,Winter
13-03-2023,S001,P0007,Toys,West,101.0,0.0,111.0,-7.23,76.06,20.0,Cloudy,1.0,74.77,Winter
13-03-2023,S001,P0008,Furniture,North,188.0,91.0,101.0,84.93,84.63,15.0,Rainy,1.0,87.61,Spring
13-03-2023,S001,P0009,Electronics,West,115.0,20.0,159.0,39.9,35.19,0.0,Cloudy,1.0,38.63,Spring
13-03-2023,S001,P0010,Toys,South,378.0,204.0,199.0,223.53,61.17,5.0,Snowy,1.0,62.66,Spring
13-03-2023,S001,P0011,Furniture,North,373.0,212.0,196.0,214.74,57.59,15.0,Sunny,0.0,62.5,Spring
13-03-2023,S001,P0012,Groceries,South,243.0,120.0,69.0,110.68,40.91,15.0,Cloudy,0.0,41.82,Spring
13-03-2023,S001,P0013,Groceries,East,390.0,358.0,187.0,357.11,50.69,0.0,Cloudy,0.0,46.97,Spring
13-03-2023,S001,P0014,Toys,North,444.0,142.0,117.0,133.6,98.0,5.0,Snowy,0.0,99.16,Spring
13-03-2023,S001,P0015,Groceries,South,360.0,205.0,105.0,201.94,44.39,15.0,Snowy,0.0,46.9,Winter
13-03-2023,S001,P0016,Electronics,East,316.0,218.0,162.0,210.0,55.78,5.0,Snowy,0.0,51.77,Summer
13-03-2023,S001,P0017,Electronics,North,468.0,357.0,130.0,374.21,43.57,0.0,Cloudy,1.0,42.14,Winter
13-03-2023,S001,P0018,Electronics,South,446.0,294.0,22.0,312.82,84.45,10.0,Snowy,1.0,83.09,Summer
13-03-2023,S001,P0019,Toys,East,213.0,174.0,75.0,178.12,53.43,5.0,Rainy,1.0,55.02,Autumn
13-03-2023,S001,P0020,Clothing,West,454.0,164.0,126.0,177.72,76.69,15.0,Rainy,1.0,79.72,Winter
13-03-2023,S002,P0001,Groceries,North,450.0,13.0,97.0,24.13,83.78,0.0,Rainy,0.0,84.56,Autumn
13-03-2023,S002,P0002,Clothing,South,227.0,180.0,121.0,194.81,43.73,10.0,Cloudy,1.0,44.31,Winter
13-03-2023,S002,P0003,Clothing,South,165.0,57.0,59.0,59.49,93.62,15.0,Snowy,1.0,92.53,Summer
13-03-2023,S002,P0004,Toys,South,201.0,193.0,21.0,207.02,44.67,15.0,Sunny,0.0,49.53,Winter
13-03-2023,S002,P0005,Furniture,West,407.0,390.0,141.0,384.09,97.62,0.0,Snowy,0.0,93.17,Winter
13-03-2023,S002,P0006,Electronics,East,372.0,228.0,70.0,240.06,87.42,5.0,Snowy,1.0,87.99,Autumn
13-03-2023,S002,P0007,Furniture,North,211.0,158.0,25.0,167.66,53.64,15.0,Rainy,0.0,57.76,Summer
13-03-2023,S002,P0008,Clothing,East,258.0,11.0,151.0,11.73,51.77,10.0,Rainy,1.0,48.77,Autumn
13-03-2023,S002,P0009,Furniture,West,463.0,266.0,94.0,274.13,38.17,20.0,Snowy,1.0,41.67,Autumn
13-03-2023,S002,P0010,Clothing,East,246.0,127.0,126.0,121.27,39.65,15.0,Snowy,0.0,41.88,Spring
13-03-2023,S002,P0011,Clothing,West,402.0,283.0,98.0,285.04,12.62,10.0,Snowy,0.0,14.05,Spring
13-03-2023,S002,P0012,Clothing,West,309.0,72.0,133.0,82.79,46.5,15.0,Rainy,1.0,48.47,Summer
13-03-2023,S002,P0013,Clothing,West,454.0,67.0,70.0,63.72,89.44,0.0,Cloudy,0.0,90.64,Autumn
13-03-2023,S002,P0014,Toys,South,352.0,53.0,46.0,71.96,54.72,0.0,Cloudy,1.0,51.93,Winter
13-03-2023,S002,P0015,Clothing,South,229.0,188.0,192.0,191.07,81.0,5.0,Cloudy,0.0,79.48,Spring
13-03-2023,S002,P0016,Toys,West,185.0,144.0,192.0,144.43,43.0,15.0,Rainy,1.0,42.39,Autumn
13-03-2023,S002,P0017,Groceries,North,437.0,195.0,186.0,186.13,58.68,20.0,Sunny,1.0,59.39,Spring
13-03-2023,S002,P0018,Furniture,South,344.0,156.0,40.0,175.92,45.87,0.0,Sunny,0.0,41.34,Winter
13-03-2023,S002,P0019,Furniture,West,67.0,48.0,57.0,55.04,57.81,0.0,Cloudy,0.0,57.53,Summer
13-03-2023,S002,P0020,Electronics,West,438.0,66.0,125.0,59.44,18.1,20.0,Rainy,0.0,17.53,Spring
13-03-2023,S003,P0001,Electronics,South,376.0,139.0,125.0,156.95,87.03,10.0,Snowy,1.0,91.66,Winter
13-03-2023,S003,P0002,Groceries,North,214.0,207.0,146.0,203.16,69.05,15.0,Sunny,0.0,64.12,Spring
13-03-2023,S003,P0003,Furniture,South,464.0,319.0,97.0,313.63,53.14,5.0,Sunny,0.0,48.55,Spring
13-03-2023,S003,P0004,Toys,North,421.0,178.0,104.0,190.31,34.64,15.0,Sunny,0.0,38.89,Winter
13-03-2023,S003,P0005,Toys,West,198.0,123.0,159.0,127.28,76.27,5.0,Snowy,0.0,73.04,Winter
13-03-2023,S003,P0006,Clothing,South,472.0,150.0,71.0,164.48,19.22,5.0,Sunny,1.0,14.84,Winter
13-03-2023,S003,P0007,Toys,East,194.0,32.0,57.0,36.69,78.38,15.0,Snowy,0.0,80.33,Summer
13-03-2023,S003,P0008,Toys,East,156.0,6.0,186.0,2.83,95.04,20.0,Snowy,0.0,94.27,Summer
13-03-2023,S003,P0009,Furniture,East,311.0,267.0,97.0,279.58,18.73,10.0,Rainy,1.0,17.57,Spring
13-03-2023,S003,P0010,Groceries,North,136.0,15.0,102.0,20.59,75.77,0.0,Cloudy,1.0,75.06,Summer
13-03-2023,S003,P0011,Groceries,North,156.0,115.0,94.0,134.45,62.87,5.0,Snowy,0.0,64.44,Winter
13-03-2023,S003,P0012,Toys,West,412.0,136.0,57.0,152.72,70.63,15.0,Sunny,0.0,71.61,Summer
13-03-2023,S003,P0013,Electronics,East,341.0,294.0,95.0,287.49,15.44,20.0,Snowy,0.0,11.88,Winter
13-03-2023,S003,P0014,Furniture,West,500.0,15.0,192.0,9.12,82.47,20.0,Cloudy,0.0,78.34,Summer
13-03-2023,S003,P0015,Toys,North,229.0,188.0,50.0,182.91,55.92,5.0,Sunny,1.0,55.81,Spring
13-03-2023,S003,P0016,Electronics,East,327.0,235.0,163.0,245.93,23.76,15.0,Rainy,1.0,19.88,Winter
13-03-2023,S003,P0017,Clothing,West,224.0,125.0,68.0,131.16,71.04,20.0,Sunny,0.0,70.57,Summer
13-03-2023,S003,P0018,Electronics,North,394.0,236.0,185.0,252.12,63.62,20.0,Snowy,1.0,59.12,Autumn
13-03-2023,S003,P0019,Clothing,East,127.0,61.0,153.0,67.71,24.95,5.0,Cloudy,0.0,20.88,Autumn
13-03-2023,S003,P0020,Toys,West,194.0,115.0,189.0,124.55,74.79,5.0,Cloudy,0.0,75.06,Summer
13-03-2023,S004,P0001,Furniture,West,455.0,26.0,132.0,44.47,68.55,0.0,Sunny,1.0,66.85,Winter
13-03-2023,S004,P0002,Furniture,South,57.0,12.0,190.0,20.41,18.44,15.0,Rainy,0.0,21.24,Summer
13-03-2023,S004,P0003,Groceries,West,173.0,9.0,192.0,1.01,73.46,15.0,Rainy,1.0,69.82,Summer
13-03-2023,S004,P0004,Toys,North,145.0,132.0,129.0,126.32,28.1,0.0,Rainy,1.0,24.12,Summer
13-03-2023,S004,P0005,Groceries,West,267.0,2.0,198.0,13.52,42.94,0.0,Rainy,1.0,38.08,Summer
13-03-2023,S004,P0006,Groceries,East,403.0,257.0,147.0,268.35,43.13,0.0,Snowy,0.0,41.8,Summer
13-03-2023,S004,P0007,Toys,South,127.0,63.0,133.0,77.22,34.64,0.0,Snowy,1.0,31.93,Autumn
13-03-2023,S004,P0008,Toys,South,183.0,55.0,175.0,73.51,84.39,20.0,Cloudy,0.0,86.99,Winter
13-03-2023,S004,P0009,Furniture,West,164.0,164.0,70.0,183.12,65.41,5.0,Snowy,1.0,69.87,Autumn
13-03-2023,S004,P0010,Toys,East,113.0,49.0,194.0,60.06,15.33,0.0,Sunny,1.0,10.46,Summer
13-03-2023,S004,P0011,Toys,North,318.0,172.0,63.0,189.89,27.25,10.0,Cloudy,1.0,30.37,Winter
13-03-2023,S004,P0012,Clothing,West,200.0,126.0,183.0,134.27,89.28,20.0,Cloudy,1.0,88.18,Summer
13-03-2023,S004,P0013,Toys,South,144.0,137.0,159.0,143.76,17.59,10.0,Rainy,1.0,16.04,Winter
13-03-2023,S004,P0014,Toys,East,207.0,46.0,22.0,57.5,35.51,10.0,Cloudy,1.0,31.16,Autumn
13-03-2023,S004,P0015,Furniture,West,324.0,254.0,60.0,264.19,14.99,5.0,Cloudy,0.0,17.32,Autumn
13-03-2023,S004,P0016,Furniture,West,187.0,119.0,198.0,135.46,38.33,5.0,Rainy,0.0,35.29,Spring
13-03-2023,S004,P0017,Electronics,North,185.0,156.0,49.0,156.33,36.23,10.0,Rainy,1.0,34.42,Autumn
