Date,Product ID,Store ID,Actual_Demand,Predicted_Demand
2022-05-09,P0012,S005,426,132.94
2022-05-10,P0012,S005,90,141.7
2022-05-11,P0012,S005,95,135.59
2022-05-12,P0012,S005,380,136.22
2022-05-13,P0012,S005,102,142.92
2022-05-14,P0012,S005,78,134.21
2022-05-15,P0012,S005,309,132.05
2022-05-16,P0012,S005,326,140.56
2022-05-17,P0012,S005,192,138.83
2022-05-18,P0012,S005,94,135.29
2022-05-19,P0012,S005,27,133.68
2022-05-20,P0012,S005,11,134.18
2022-05-21,P0012,S005,1,131.74
2022-05-22,P0012,S005,32,129.05
2022-05-23,P0012,S005,42,132.6
2022-05-24,P0012,S005,42,130.12
2022-05-25,P0012,S005,70,130.4
2022-05-26,P0012,S005,101,132.22
2022-05-27,P0012,S005,177,132.59
2022-05-28,P0012,S005,158,135.51
2022-05-29,P0012,S005,6,134.0
2022-05-30,P0012,S005,244,133.12
2022-05-31,P0012,S005,28,135.38
2022-06-01,P0012,S005,154,133.93
2022-06-02,P0012,S005,72,138.15
2022-06-03,P0012,S005,182,132.12
2022-06-04,P0012,S005,89,134.77
2022-06-05,P0012,S005,121,131.4
2022-06-06,P0012,S005,35,133.23
2022-06-07,P0012,S005,417,129.68
2022-06-08,P0012,S005,64,141.33
2022-06-09,P0012,S005,45,132.0
2022-06-10,P0012,S005,113,132.96
2022-06-11,P0012,S005,124,135.86
2022-06-12,P0012,S005,293,135.96
2022-06-13,P0012,S005,40,139.6
2022-06-14,P0012,S005,49,135.11
2022-06-15,P0012,S005,107,131.74
2022-06-16,P0012,S005,13,136.06
2022-06-17,P0012,S005,20,133.01
2022-06-18,P0012,S005,104,131.31
2022-06-19,P0012,S005,16,132.41
2022-06-20,P0012,S005,77,130.95
2022-06-21,P0012,S005,400,132.46
2022-06-22,P0012,S005,23,141.49
2022-06-23,P0012,S005,308,132.24
2022-06-24,P0012,S005,248,136.59
2022-06-25,P0012,S005,69,135.82
2022-06-26,P0012,S005,173,131.26
2022-06-27,P0012,S005,196,135.29
2022-06-28,P0012,S005,192,136.73
2022-06-29,P0012,S005,318,136.27
2022-06-30,P0012,S005,110,139.0
2022-07-01,P0012,S005,100,134.47
2022-07-02,P0012,S005,23,136.36
2022-07-03,P0012,S005,71,129.31
2022-07-04,P0012,S005,37,133.16
2022-07-05,P0012,S005,272,130.63
2022-07-06,P0012,S005,29,138.21
2022-07-07,P0012,S005,3,133.56
2022-07-08,P0012,S005,282,131.66
2022-07-09,P0012,S005,370,140.37
2022-07-10,P0012,S005,1,139.39
2022-07-11,P0012,S005,60,133.51
2022-07-12,P0012,S005,1,130.98
2022-07-13,P0012,S005,95,131.82
2022-07-14,P0012,S005,40,133.05
2022-07-15,P0012,S005,155,131.62
2022-07-16,P0012,S005,251,136.41
2022-07-17,P0012,S005,73,135.82
2022-07-18,P0012,S005,268,135.02
2022-07-19,P0012,S005,238,140.32
2022-07-20,P0012,S005,183,135.68
2022-07-21,P0012,S005,204,136.86
2022-07-22,P0012,S005,381,137.58
2022-07-23,P0012,S005,261,142.14
2022-07-24,P0012,S005,54,138.8
2022-07-25,P0012,S005,132,131.72
2022-07-26,P0012,S005,35,132.8
2022-07-27,P0012,S005,150,131.3
2022-07-28,P0012,S005,89,134.4
2022-07-29,P0012,S005,46,134.3
2022-07-30,P0012,S005,105,132.95
2022-07-31,P0012,S005,30,132.03
2022-08-01,P0012,S005,168,134.04
2022-08-02,P0012,S005,314,137.37
2022-08-03,P0012,S005,95,140.93
2022-08-04,P0012,S005,380,136.13
2022-08-05,P0012,S005,38,142.95
2022-08-06,P0012,S005,86,132.02
2022-08-07,P0012,S005,7,135.11
2022-08-08,P0012,S005,160,129.78
2022-08-09,P0012,S005,78,135.23
2022-08-10,P0012,S005,307,136.2
2022-08-11,P0012,S005,26,141.11
2022-08-12,P0012,S005,95,134.06
2022-08-13,P0012,S005,97,135.86
2022-08-14,P0012,S005,364,134.36
2022-08-15,P0012,S005,30,139.27
2022-08-16,P0012,S005,37,129.27
2022-08-17,P0012,S005,239,133.09
2022-08-18,P0012,S005,80,138.68
2022-08-19,P0012,S005,417,131.21
2022-08-20,P0012,S005,156,143.29
2022-08-21,P0012,S005,73,133.28
2022-08-22,P0012,S005,150,134.05
2022-08-23,P0012,S005,51,134.07
2022-08-24,P0012,S005,144,132.2
2022-08-25,P0012,S005,235,135.66
2022-08-26,P0012,S005,319,136.04
2022-08-27,P0012,S005,230,138.27
2022-08-28,P0012,S005,101,135.7
2022-08-29,P0012,S005,84,134.2
2022-08-30,P0012,S005,376,131.87
2022-08-31,P0012,S005,80,142.88
2022-09-01,P0012,S005,98,132.13
2022-09-02,P0012,S005,139,133.19
2022-09-03,P0012,S005,42,135.07
2022-09-04,P0012,S005,23,130.55
2022-09-05,P0012,S005,69,132.9
2022-09-06,P0012,S005,145,135.22
2022-09-07,P0012,S005,51,134.81
2022-09-08,P0012,S005,134,134.36
2022-09-09,P0012,S005,131,133.02
2022-09-10,P0012,S005,248,136.84
2022-09-11,P0012,S005,184,136.51
2022-09-12,P0012,S005,278,137.09
2022-09-13,P0012,S005,3,140.95
2022-09-14,P0012,S005,251,131.46
2022-09-15,P0012,S005,57,139.86
2022-09-16,P0012,S005,47,131.02
2022-09-17,P0012,S005,6,134.0
2022-09-18,P0012,S005,46,133.43
2022-09-19,P0012,S005,60,131.25
2022-09-20,P0012,S005,152,131.39
2022-09-21,P0012,S005,218,138.14
2022-09-22,P0012,S005,64,138.09
2022-09-23,P0012,S005,33,131.79
2022-09-24,P0012,S005,84,132.01
2022-09-25,P0012,S005,47,131.66
2022-09-26,P0012,S005,1,130.79
2022-09-27,P0012,S005,33,132.36
2022-09-28,P0012,S005,239,130.59
2022-09-29,P0012,S005,155,134.84
2022-09-30,P0012,S005,82,136.15
2022-10-01,P0012,S005,60,134.24
2022-10-02,P0012,S005,138,133.85
2022-10-03,P0012,S005,152,136.73
2022-10-04,P0012,S005,41,132.59
2022-10-05,P0012,S005,26,129.7
2022-10-06,P0012,S005,58,131.84
2022-10-07,P0012,S005,49,132.09
2022-10-08,P0012,S005,117,134.5
2022-10-09,P0012,S005,120,134.57
2022-10-10,P0012,S005,4,136.38
2022-10-11,P0012,S005,55,129.16
2022-10-12,P0012,S005,230,132.41
2022-10-13,P0012,S005,238,136.72
2022-10-14,P0012,S005,410,135.86
2022-10-15,P0012,S005,36,144.09
2022-10-16,P0012,S005,16,131.16
2022-10-17,P0012,S005,47,132.08
2022-10-18,P0012,S005,264,134.46
2022-10-19,P0012,S005,374,136.28
2022-10-20,P0012,S005,33,142.64
2022-10-21,P0012,S005,90,132.19
2022-10-22,P0012,S005,148,133.87
2022-10-23,P0012,S005,259,134.72
2022-10-24,P0012,S005,281,136.67
2022-10-25,P0012,S005,159,140.17
2022-10-26,P0012,S005,211,132.63
2022-10-27,P0012,S005,194,137.93
2022-10-28,P0012,S005,195,133.76
2022-10-29,P0012,S005,7,135.51
2022-10-30,P0012,S005,142,133.8
2022-10-31,P0012,S005,136,133.16
2022-11-01,P0012,S005,60,136.05
2022-11-02,P0012,S005,184,133.42
2022-11-03,P0012,S005,208,134.6
2022-11-04,P0012,S005,49,135.66
2022-11-05,P0012,S005,45,132.43
2022-11-06,P0012,S005,68,134.57
2022-11-07,P0012,S005,91,135.02
2022-11-08,P0012,S005,220,135.64
2022-11-09,P0012,S005,193,136.49
2022-11-10,P0012,S005,22,135.75
2022-11-11,P0012,S005,406,131.1
2022-11-12,P0012,S005,95,140.01
2022-11-13,P0012,S005,10,132.57
2022-11-14,P0012,S005,362,129.1
2022-11-15,P0012,S005,73,141.38
2022-11-16,P0012,S005,162,135.34
2022-11-17,P0012,S005,48,136.19
2022-11-18,P0012,S005,200,132.26
2022-11-19,P0012,S005,5,138.5
2022-11-20,P0012,S005,71,133.45
2022-11-21,P0012,S005,28,132.17
2022-11-22,P0012,S005,10,135.06
2022-11-23,P0012,S005,90,130.81
2022-11-24,P0012,S005,42,132.08
2022-11-25,P0012,S005,116,130.53
2022-11-26,P0012,S005,181,136.31
2022-11-27,P0012,S005,4,138.43
2022-11-28,P0012,S005,82,133.02
2022-11-29,P0012,S005,233,133.21
2022-11-30,P0012,S005,118,135.66
2022-12-01,P0012,S005,57,134.16
2022-12-02,P0012,S005,395,134.15
2022-12-03,P0012,S005,34,144.5
2022-12-04,P0012,S005,268,131.3
2022-12-05,P0012,S005,85,137.92
2022-12-06,P0012,S005,256,131.99
2022-12-07,P0012,S005,205,137.18
2022-12-08,P0012,S005,93,135.95
2022-12-09,P0012,S005,193,133.28
2022-12-10,P0012,S005,10,137.31
2022-12-11,P0012,S005,259,132.53
2022-12-12,P0012,S005,1,136.82
2022-12-13,P0012,S005,19,132.57
2022-12-14,P0012,S005,65,132.59
2022-12-15,P0012,S005,124,134.61
2022-12-16,P0012,S005,89,136.16
2022-12-17,P0012,S005,183,134.9
2022-12-18,P0012,S005,121,135.8
2022-12-19,P0012,S005,17,135.24
2022-12-20,P0012,S005,265,132.05
2022-12-21,P0012,S005,53,137.31
2022-12-22,P0012,S005,189,130.2
2022-12-23,P0012,S005,245,137.98
2022-12-24,P0012,S005,139,137.69
2022-12-25,P0012,S005,92,137.5
2022-12-26,P0012,S005,74,133.35
2022-12-27,P0012,S005,154,131.95
2022-12-28,P0012,S005,90,134.6
2022-12-29,P0012,S005,138,134.29
2022-12-30,P0012,S005,110,133.81
2022-12-31,P0012,S005,55,134.09
2023-01-01,P0012,S005,220,132.68
2023-01-02,P0012,S005,445,137.25
2023-01-03,P0012,S005,28,141.04
2023-01-04,P0012,S005,212,133.23
2023-01-05,P0012,S005,251,137.83
2023-01-06,P0012,S005,273,138.01
2023-01-07,P0012,S005,91,136.23
2023-01-08,P0012,S005,157,132.73
2023-01-09,P0012,S005,168,133.87
2023-01-10,P0012,S005,5,135.14
2023-01-11,P0012,S005,173,129.98
2023-01-12,P0012,S005,208,138.56
2023-01-13,P0012,S005,384,136.09
2023-01-14,P0012,S005,15,139.04
2023-01-15,P0012,S005,166,130.14
2023-01-16,P0012,S005,166,136.51
2023-01-17,P0012,S005,286,133.84
2023-01-18,P0012,S005,356,138.58
2023-01-19,P0012,S005,57,142.23
2023-01-20,P0012,S005,112,131.75
2023-01-21,P0012,S005,14,132.31
2023-01-22,P0012,S005,98,130.38
2023-01-23,P0012,S005,56,134.24
2023-01-24,P0012,S005,106,134.46
2023-01-25,P0012,S005,95,132.61
2023-01-26,P0012,S005,101,136.63
2023-01-27,P0012,S005,362,136.23
2023-01-28,P0012,S005,195,139.65
2023-01-29,P0012,S005,19,136.25
2023-01-30,P0012,S005,160,128.99
2023-01-31,P0012,S005,57,135.05
2023-02-01,P0012,S005,42,131.84
2023-02-02,P0012,S005,90,133.06
2023-02-03,P0012,S005,201,132.58
2023-02-04,P0012,S005,22,137.4
2023-02-05,P0012,S005,87,132.31
2023-02-06,P0012,S005,238,131.5
2023-02-07,P0012,S005,167,139.27
2023-02-08,P0012,S005,22,133.71
2023-02-09,P0012,S005,34,132.38
2023-02-10,P0012,S005,92,130.57
2023-02-11,P0012,S005,120,133.35
2023-02-12,P0012,S005,222,132.55
2023-02-13,P0012,S005,29,137.29
2023-02-14,P0012,S005,41,133.0
2023-02-15,P0012,S005,33,133.72
2023-02-16,P0012,S005,13,130.25
2023-02-17,P0012,S005,151,130.06
2023-02-18,P0012,S005,111,136.32
2023-02-19,P0012,S005,62,135.96
2023-02-20,P0012,S005,145,133.36
2023-02-21,P0012,S005,272,136.45
2023-02-22,P0012,S005,58,136.65
2023-02-23,P0012,S005,169,131.35
2023-02-24,P0012,S005,133,133.38
2023-02-25,P0012,S005,58,133.36
2023-02-26,P0012,S005,68,133.52
2023-02-27,P0012,S005,20,132.58
2023-02-28,P0012,S005,4,134.51
2023-03-01,P0012,S005,20,133.04
2023-03-02,P0012,S005,39,132.55
2023-03-03,P0012,S005,187,132.74
2023-03-04,P0012,S005,83,135.59
2023-03-05,P0012,S005,332,134.64
2023-03-06,P0012,S005,173,138.9
2023-03-07,P0012,S005,124,136.34
2023-03-08,P0012,S005,288,134.77
2023-03-09,P0012,S005,405,141.64
2023-03-10,P0012,S005,367,140.78
2023-03-11,P0012,S005,29,138.84
2023-03-12,P0012,S005,90,133.65
2023-03-13,P0012,S005,295,132.35
2023-03-14,P0012,S005,92,137.63
2023-03-15,P0012,S005,15,131.98
2023-03-16,P0012,S005,323,132.58
2023-03-17,P0012,S005,222,141.65
2023-03-18,P0012,S005,0,138.12
2023-03-19,P0012,S005,185,133.03
2023-03-20,P0012,S005,126,136.01
2023-03-21,P0012,S005,43,133.15
2023-03-22,P0012,S005,157,132.41
2023-03-23,P0012,S005,51,138.45
2023-03-24,P0012,S005,273,131.74
2023-03-25,P0012,S005,85,136.99
2023-03-26,P0012,S005,189,134.64
2023-03-27,P0012,S005,218,135.28
2023-03-28,P0012,S005,260,138.63
2023-03-29,P0012,S005,271,138.1
2023-03-30,P0012,S005,268,140.77
2023-03-31,P0012,S005,17,140.71
2023-04-01,P0012,S005,89,134.05
2023-04-02,P0012,S005,28,132.64
2023-04-03,P0012,S005,31,129.46
2023-04-04,P0012,S005,33,131.16
2023-04-05,P0012,S005,141,130.63
2023-04-06,P0012,S005,120,135.35
2023-04-07,P0012,S005,64,133.8
2023-04-08,P0012,S005,45,134.65
2023-04-09,P0012,S005,54,133.18
2023-04-10,P0012,S005,196,131.47
2023-04-11,P0012,S005,169,136.97
2023-04-12,P0012,S005,138,132.82
2023-04-13,P0012,S005,359,136.14
2023-04-14,P0012,S005,95,140.92
2023-04-15,P0012,S005,62,134.08
2023-04-16,P0012,S005,340,130.54
2023-04-17,P0012,S005,415,138.91
2023-04-18,P0012,S005,33,143.71
2023-04-19,P0012,S005,7,129.87
2023-04-20,P0012,S005,56,131.07
2023-04-21,P0012,S005,46,134.17
2023-04-22,P0012,S005,120,130.14
2023-04-23,P0012,S005,43,136.11
2023-04-24,P0012,S005,87,130.01
2023-04-25,P0012,S005,3,132.98
2023-04-26,P0012,S005,23,129.8
2023-04-27,P0012,S005,109,129.98
2023-04-28,P0012,S005,135,134.18
2023-04-29,P0012,S005,255,136.58
2023-04-30,P0012,S005,125,136.52
2023-05-01,P0012,S005,53,132.29
2023-05-02,P0012,S005,243,134.13
2023-05-03,P0012,S005,119,136.46
2023-05-04,P0012,S005,149,133.95
2023-05-05,P0012,S005,10,135.93
2023-05-06,P0012,S005,231,133.18
2023-05-07,P0012,S005,279,138.34
2023-05-08,P0012,S005,222,136.72
2023-05-09,P0012,S005,147,139.2
2023-05-10,P0012,S005,25,133.74
2023-05-11,P0012,S005,324,130.47
2023-05-12,P0012,S005,52,140.59
2023-05-13,P0012,S005,356,131.1
2023-05-14,P0012,S005,82,138.26
2023-05-15,P0012,S005,47,133.01
2023-05-16,P0012,S005,94,130.76
2023-05-17,P0012,S005,19,132.23
2023-05-18,P0012,S005,117,131.45
2023-05-19,P0012,S005,37,133.83
2023-05-20,P0012,S005,130,131.91
2023-05-21,P0012,S005,287,133.1
2023-05-22,P0012,S005,68,138.39
2023-05-23,P0012,S005,15,135.96
2023-05-24,P0012,S005,3,133.63
2023-05-25,P0012,S005,223,131.41
2023-05-26,P0012,S005,176,136.38
2023-05-27,P0012,S005,95,135.68
2023-05-28,P0012,S005,245,133.98
2023-05-29,P0012,S005,19,138.13
2023-05-30,P0012,S005,174,132.58
2023-05-31,P0012,S005,110,135.45
2023-06-01,P0012,S005,35,131.44
2023-06-02,P0012,S005,108,131.24
2023-06-03,P0012,S005,91,135.04
2023-06-04,P0012,S005,174,131.44
2023-06-05,P0012,S005,290,137.37
2023-06-06,P0012,S005,161,141.42
2023-06-07,P0012,S005,375,133.62
2023-06-08,P0012,S005,238,141.43
2023-06-09,P0012,S005,137,136.02
2023-06-10,P0012,S005,246,135.58
2023-06-11,P0012,S005,274,139.77
2023-06-12,P0012,S005,137,139.02
2023-06-13,P0012,S005,328,135.93
2023-06-14,P0012,S005,7,140.53
2023-06-15,P0012,S005,111,132.61
2023-06-16,P0012,S005,36,132.94
2023-06-17,P0012,S005,89,133.26
2023-06-18,P0012,S005,173,130.92
2023-06-19,P0012,S005,315,135.79
2023-06-20,P0012,S005,47,136.73
2023-06-21,P0012,S005,369,132.32
2023-06-22,P0012,S005,115,138.21
2023-06-23,P0012,S005,103,133.44
2023-06-24,P0012,S005,166,132.13
2023-06-25,P0012,S005,47,134.6
2023-06-26,P0012,S005,86,130.54
2023-06-27,P0012,S005,203,133.41
2023-06-28,P0012,S005,394,136.71
2023-06-29,P0012,S005,17,143.28
2023-06-30,P0012,S005,269,130.89
2023-07-01,P0012,S005,52,140.74
2023-07-02,P0012,S005,87,133.53
2023-07-03,P0012,S005,78,135.93
2023-07-04,P0012,S005,147,133.31
2023-07-05,P0012,S005,35,134.17
2023-07-06,P0012,S005,116,132.25
2023-07-07,P0012,S005,387,135.43
2023-07-08,P0012,S005,341,143.46
2023-07-09,P0012,S005,103,141.42
2023-07-10,P0012,S005,164,133.58
2023-07-11,P0012,S005,29,137.94
2023-07-12,P0012,S005,13,130.82
2023-07-13,P0012,S005,93,134.11
2023-07-14,P0012,S005,110,134.25
2023-07-15,P0012,S005,156,133.24
2023-07-16,P0012,S005,119,133.48
2023-07-17,P0012,S005,212,133.68
2023-07-18,P0012,S005,320,134.56
2023-07-19,P0012,S005,474,139.24
2023-07-20,P0012,S005,7,141.71
2023-07-21,P0012,S005,296,134.55
2023-07-22,P0012,S005,17,140.68
2023-07-23,P0012,S005,28,130.19
2023-07-24,P0012,S005,100,134.6
2023-07-25,P0012,S005,53,132.67
2023-07-26,P0012,S005,10,134.02
2023-07-27,P0012,S005,218,131.44
2023-07-28,P0012,S005,252,136.22
2023-07-29,P0012,S005,45,137.07
2023-07-30,P0012,S005,106,134.03
2023-07-31,P0012,S005,95,136.35
2023-08-01,P0012,S005,96,132.34
2023-08-02,P0012,S005,217,134.21
2023-08-03,P0012,S005,85,139.0
2023-08-04,P0012,S005,186,133.16
2023-08-05,P0012,S005,22,137.65
2023-08-06,P0012,S005,76,130.25
2023-08-07,P0012,S005,75,135.54
2023-08-08,P0012,S005,39,134.56
2023-08-09,P0012,S005,348,132.08
2023-08-10,P0012,S005,206,138.06
2023-08-11,P0012,S005,230,136.79
2023-08-12,P0012,S005,59,136.13
2023-08-13,P0012,S005,117,134.9
2023-08-14,P0012,S005,318,134.49
2023-08-15,P0012,S005,77,140.07
2023-08-16,P0012,S005,269,131.18
2023-08-17,P0012,S005,52,138.48
2023-08-18,P0012,S005,30,130.78
2023-08-19,P0012,S005,102,132.84
2023-08-20,P0012,S005,191,132.58
2023-08-21,P0012,S005,53,135.12
2023-08-22,P0012,S005,30,132.56
2023-08-23,P0012,S005,151,131.62
2023-08-24,P0012,S005,413,134.77
2023-08-25,P0012,S005,93,143.24
2023-08-26,P0012,S005,142,136.5
2023-08-27,P0012,S005,19,136.23
2023-08-28,P0012,S005,301,133.62
2023-08-29,P0012,S005,361,138.16
2023-08-30,P0012,S005,14,139.18
2023-08-31,P0012,S005,231,130.44
2023-09-01,P0012,S005,1,137.11
2023-09-02,P0012,S005,48,131.36
2023-09-03,P0012,S005,154,132.64
2023-09-04,P0012,S005,93,136.35
2023-09-05,P0012,S005,130,134.56
2023-09-06,P0012,S005,298,134.01
2023-09-07,P0012,S005,31,140.6
2023-09-08,P0012,S005,142,132.85
2023-09-09,P0012,S005,120,133.96
2023-09-10,P0012,S005,259,133.87
2023-09-11,P0012,S005,122,138.68
2023-09-12,P0012,S005,77,136.27
2023-09-13,P0012,S005,63,131.18
2023-09-14,P0012,S005,10,133.44
2023-09-15,P0012,S005,304,130.1
2023-09-16,P0012,S005,75,138.73
2023-09-17,P0012,S005,29,131.49
2023-09-18,P0012,S005,99,132.22
2023-09-19,P0012,S005,311,134.01
2023-09-20,P0012,S005,16,141.2
2023-09-21,P0012,S005,64,130.59
2023-09-22,P0012,S005,17,130.97
2023-09-23,P0012,S005,41,129.96
2023-09-24,P0012,S005,58,131.49
2023-09-25,P0012,S005,22,130.15
2023-09-26,P0012,S005,97,132.54
2023-09-27,P0012,S005,126,134.71
2023-09-28,P0012,S005,351,133.79
2023-09-29,P0012,S005,77,139.0
2023-09-30,P0012,S005,145,135.14
2023-10-01,P0012,S005,237,137.96
2023-10-02,P0012,S005,329,135.52
2023-10-03,P0012,S005,101,142.01
2023-10-04,P0012,S005,415,132.52
2023-10-05,P0012,S005,0,142.11
2023-10-06,P0012,S005,173,131.45
2023-10-07,P0012,S005,287,134.94
2023-10-08,P0012,S005,131,136.86
2023-10-09,P0012,S005,32,133.92
2023-10-10,P0012,S005,162,131.13
2023-10-11,P0012,S005,76,136.02
2023-10-12,P0012,S005,30,134.03
2023-10-13,P0012,S005,55,133.08
2023-10-14,P0012,S005,32,132.4
2023-10-15,P0012,S005,148,133.47
2023-10-16,P0012,S005,25,136.17
2023-10-17,P0012,S005,126,132.45
2023-10-18,P0012,S005,118,133.5
2023-10-19,P0012,S005,101,136.25
2023-10-20,P0012,S005,5,133.4
2023-10-21,P0012,S005,21,129.79
2023-10-22,P0012,S005,73,132.18
2023-10-23,P0012,S005,104,131.43
2023-10-24,P0012,S005,47,133.97
2023-10-25,P0012,S005,193,134.12
2023-10-26,P0012,S005,323,135.09
2023-10-27,P0012,S005,250,140.29
2023-10-28,P0012,S005,300,135.77
2023-10-29,P0012,S005,197,140.96
2023-10-30,P0012,S005,13,135.35
2023-10-31,P0012,S005,173,130.06
2023-11-01,P0012,S005,80,133.73
2023-11-02,P0012,S005,29,134.26
2023-11-03,P0012,S005,37,132.71
2023-11-04,P0012,S005,157,130.38
2023-11-05,P0012,S005,40,133.59
2023-11-06,P0012,S005,114,131.41
2023-11-07,P0012,S005,96,133.02
2023-11-08,P0012,S005,32,133.65
2023-11-09,P0012,S005,128,131.33
2023-11-10,P0012,S005,119,136.24
2023-11-11,P0012,S005,93,131.77
2023-11-12,P0012,S005,263,133.53
2023-11-13,P0012,S005,118,140.04
2023-11-14,P0012,S005,56,135.94
2023-11-15,P0012,S005,83,131.55
2023-11-16,P0012,S005,115,132.79
2023-11-17,P0012,S005,43,132.91
2023-11-18,P0012,S005,426,131.53
2023-11-19,P0012,S005,188,141.54
2023-11-20,P0012,S005,281,137.73
2023-11-21,P0012,S005,78,138.23
2023-11-22,P0012,S005,326,135.62
2023-11-23,P0012,S005,0,138.1
2023-11-24,P0012,S005,5,133.37
2023-11-25,P0012,S005,21,130.94
2023-11-26,P0012,S005,152,132.63
2023-11-27,P0012,S005,291,136.49
2023-11-28,P0012,S005,372,137.6
2023-11-29,P0012,S005,435,140.02
2023-11-30,P0012,S005,32,140.09
2023-12-01,P0012,S005,259,130.28
2023-12-02,P0012,S005,1,138.57
2023-12-03,P0012,S005,162,134.0
2023-12-04,P0012,S005,43,133.35
2023-12-05,P0012,S005,139,131.55
2023-12-06,P0012,S005,46,136.46
2023-12-07,P0012,S005,55,130.0
2023-12-08,P0012,S005,68,131.45
2023-12-09,P0012,S005,34,132.21
2023-12-10,P0012,S005,146,134.05
2023-12-11,P0012,S005,354,133.81
2023-12-12,P0012,S005,116,140.29
2023-12-13,P0012,S005,203,133.75
2023-12-14,P0012,S005,320,135.99
2023-12-15,P0012,S005,194,139.17
2023-12-16,P0012,S005,341,134.18
2023-12-17,P0012,S005,158,139.67
2023-12-18,P0012,S005,126,137.6
2023-12-19,P0012,S005,63,133.37
2023-12-20,P0012,S005,118,132.2
2023-12-21,P0012,S005,2,132.62
2023-12-22,P0012,S005,72,130.97
2023-12-23,P0012,S005,3,131.6
2023-12-24,P0012,S005,314,130.28
2023-12-25,P0012,S005,29,140.29
2023-12-26,P0012,S005,71,131.94
2023-12-27,P0012,S005,45,134.77
2023-12-28,P0012,S005,66,135.16
2023-12-29,P0012,S005,28,131.17
2023-12-30,P0012,S005,216,131.1
2023-12-31,P0012,S005,52,137.06
2024-01-01,P0012,S005,324,133.7
2022-01-02,P0013,S001,31,128.41
2022-01-03,P0013,S001,18,127.76
2022-01-04,P0013,S001,31,129.43
2022-01-05,P0013,S001,57,131.58
2022-01-06,P0013,S001,181,125.79
2022-01-07,P0013,S001,71,135.62
2022-01-08,P0013,S001,261,133.42
2022-01-09,P0013,S001,85,134.55
2022-01-10,P0013,S001,284,129.69
2022-01-11,P0013,S001,213,135.11
2022-01-12,P0013,S001,38,132.63
2022-01-13,P0013,S001,80,129.02
2022-01-14,P0013,S001,413,127.77
2022-01-15,P0013,S001,4,142.64
2022-01-16,P0013,S001,482,129.57
2022-01-17,P0013,S001,99,142.12
2022-01-18,P0013,S001,22,132.79
2022-01-19,P0013,S001,28,126.99
2022-01-20,P0013,S001,57,128.37
2022-01-21,P0013,S001,26,124.35
2022-01-22,P0013,S001,48,128.81
2022-01-23,P0013,S001,32,134.2
2022-01-24,P0013,S001,102,130.21
2022-01-25,P0013,S001,32,135.72
2022-01-26,P0013,S001,190,130.35
2022-01-27,P0013,S001,144,137.66
2022-01-28,P0013,S001,197,136.91
2022-01-29,P0013,S001,157,133.52
2022-01-30,P0013,S001,176,133.82
2022-01-31,P0013,S001,54,135.31
2022-02-01,P0013,S001,274,125.61
2022-02-02,P0013,S001,15,142.1
2022-02-03,P0013,S001,30,131.07
2022-02-04,P0013,S001,199,128.4
2022-02-05,P0013,S001,54,138.67
2022-02-06,P0013,S001,54,126.28
2022-02-07,P0013,S001,141,132.52
2022-02-08,P0013,S001,79,133.08
2022-02-09,P0013,S001,31,131.28
2022-02-10,P0013,S001,205,128.89
2022-02-11,P0013,S001,218,133.76
2022-02-12,P0013,S001,1,130.64
2022-02-13,P0013,S001,232,128.77
2022-02-14,P0013,S001,361,139.47
2022-02-15,P0013,S001,223,137.98
2022-02-16,P0013,S001,224,134.55
2022-02-17,P0013,S001,35,133.67
2022-02-18,P0013,S001,33,126.75
2022-02-19,P0013,S001,66,134.75
2022-02-20,P0013,S001,117,128.04
2022-02-21,P0013,S001,186,133.09
2022-02-22,P0013,S001,103,132.45
2022-02-23,P0013,S001,213,130.75
2022-02-24,P0013,S001,162,140.54
2022-02-25,P0013,S001,90,137.4
2022-02-26,P0013,S001,15,129.21
2022-02-27,P0013,S001,162,127.98
2022-02-28,P0013,S001,282,137.02
2022-03-01,P0013,S001,13,135.05
2022-03-02,P0013,S001,302,125.53
2022-03-03,P0013,S001,71,139.64
2022-03-04,P0013,S001,44,126.72
2022-03-05,P0013,S001,80,129.48
2022-03-06,P0013,S001,413,130.93
2022-03-07,P0013,S001,337,146.7
2022-03-08,P0013,S001,19,140.41
2022-03-09,P0013,S001,4,123.55
2022-03-10,P0013,S001,83,131.49
2022-03-11,P0013,S001,161,127.79
2022-03-12,P0013,S001,218,132.37
2022-03-13,P0013,S001,301,136.76
2022-03-14,P0013,S001,232,140.29
2022-03-15,P0013,S001,59,133.12
2022-03-16,P0013,S001,55,132.72
2022-03-17,P0013,S001,104,131.87
2022-03-18,P0013,S001,77,128.43
2022-03-19,P0013,S001,72,134.83
2022-03-20,P0013,S001,37,126.1
2022-03-21,P0013,S001,378,130.04
2022-03-22,P0013,S001,21,141.47
2022-03-23,P0013,S001,170,131.35
2022-03-24,P0013,S001,47,134.51
2022-03-25,P0013,S001,307,130.78
2022-03-26,P0013,S001,55,134.91
2022-03-27,P0013,S001,241,133.03
2022-03-28,P0013,S001,261,141.71
2022-03-29,P0013,S001,236,137.6
2022-03-30,P0013,S001,198,141.34
2022-03-31,P0013,S001,47,134.66
2022-04-01,P0013,S001,260,126.91
2022-04-02,P0013,S001,15,135.7
2022-04-03,P0013,S001,4,124.15
2022-04-04,P0013,S001,60,131.3
2022-04-05,P0013,S001,158,129.0
2022-04-06,P0013,S001,166,138.08
